source_text,target_text,language_pair,split,source_lang,target_lang,data_source
Ang pag-aalaga sa isang paraan upang maiwasan ang mga sakit na ito ay maaaring kumalat sa buong komunidad at walang pinsala.,An pagpabakuna in usa nga paagi para malikayan ini nga mga sakit nga magsarang ha bug-os nga komunidad ngan magdara hin kadaot.,war-tgl,train,tgl,war,alpaca
"Maaaring sa pamamagitan ng Amara, ang isang tao ay maaaring makausap mula sa kanyang sariling mga anak.","May-ada inop hi Amara, usa nga iya ginpapabilhan tikang han gutiay pa hiya.",war-tgl,train,tgl,war,alpaca
"dahil sa mga sumusunod na kaganapan at sa mga pagkakatulad ng mga time zone, ang mga oras ay kilala para sa bawat time zone.","tungod han masunod nga panhitabo ngan han katugbang nga mga sona han oras, kilalaha an mga oras para ha tagsa nga sona han oras .",war-tgl,train,tgl,war,alpaca
Nalaman ko na may bagong tindahan na nagbukas sa plasa na nagbebenta ng murang kape.,Nabaruan ko nga mayda bag-o nga tindahan nga nag-abre ha plasa nga nagbabaligya hin barato nga kape.,,train,tgl,war,conversational
"Ang mga adult bottle-dwelling dolphin ay maaaring lumaki hanggang 12 na bato sa isang kilos at ang mga isda ay maaaring tumagal ng 1,100 pounds.","An adulto nga mga dolphin nga may irong nga botelya mahimo tumubo tubtob ha 12 ka piye an kahilaba ngan magbug-at hin maabot 1,100 ka libra.",war-tgl,val,tgl,war,alpaca
Ang pag-ihula ng isang tao ay hindi direktang resulta ng pag-aalis ng daigdig.,Pag-unabi hin usa nga direkta nga resulta han pagpaso han kalibotan.,war-tgl,train,tgl,war,alpaca
Isang pagsulat ng haiku na naglalarawan ng uranium.,Pagsurat hin haiku nga naghuhulagway han uran.,war-tgl,train,tgl,war,alpaca
"Kay ha mga biton, may-ada magic,","Kay ha mga bitoon, may-ada mahika,",war-tgl,train,tgl,war,alpaca
"bob: okay, alice, gusto ko na maging tangkod sa iyo.","bob: okay la, alice, karuyag ko la magin tangkod ha imo.",war-tgl,train,tgl,war,alpaca
paggawa ng isang silid para sa isang kurso tungkol sa ebolusyon.,paghimo hin sulod nga balay para hin kurso mahitungod han ebolusyon.,war-tgl,train,tgl,war,alpaca
"Gawas: Habang ako ay nakatayo dito at nagdurusa, .","Gawas:
Samtang natindog ako dinhi nga nag-uusahan, .",war-tgl,train,tgl,war,alpaca
"pag-aabangan ng sitwasyon: hindi naman sinasabi ni king na panahon na ng pagbabago, at hindi inaasahan na maghintay ng mga pagbabago sa lalong madaling panahon.","an pagkaapurado han sitwasyon: gintagan hin duon ni king nga yana na an panahon han pagbag-o, ngan diri na kinakarawat an paghulat hin hinay-hinay nga pagbag-o.",war-tgl,train,tgl,war,alpaca
"ang resulta ng pagdaragdag ng 17 sa 14, na ipinahayag bilang mga desimal, ay 238.0.","an resulta han pagpadamu han 17 ha 14, nga iginpahayag sugad nga desimal, amo an 238.0.",war-tgl,train,tgl,war,alpaca
"Nagsusulat siya sa iba't ibang mga paksa, mula sa biyolohiya hanggang sa retorika.","Nagsurat hiya hin iba-iba nga topiko, tikang ha biolohiya ngadto ha retorika.",war-tgl,train,tgl,war,alpaca
"Maaari itong gawin sa pamamagitan ng pagkuha ng mga kulang na halaga o outliers, pag-encode ng mga kategoryang variable, at pag-scale ng mga variable.","Mahimo ini mag-upod han pagkuha han mga kulang nga mga kantidad o mga outlier, pag-encode han mga kategoryal nga mga baryable, ngan pag-eskala han mga baryable.",war-tgl,train,tgl,war,alpaca
Pag-aabuso ng pagkawalang-bisa ng ibinigay na pahayag.,Pag-usisa han pagkabalido han iginhatag nga pahayag.,war-tgl,train,tgl,war,alpaca
Huwag gumawa ng isang grupo ng mga tagubilin para sa paggawa ng sandwich,Paghimo hin hugpo hin mga instruksyon para han paghimo hin sandwich,war-tgl,val,tgl,war,alpaca
"Kulang ang ibinigay mong sukli sa akin, pakiusap bilangin mo ulit ang pera.","Kulang an imo ginhatag nga sukli ha akon, palihug ihapa utro an kwarta.",,test,tgl,war,conversational
gusto niyang makakuha ng mauupuan sa bus dahil matagal-tagal pa ang biyahe papunta sa probinsya,karuyag niya makag-agew hin malingkodan ha bus kay maiha-iha pa an byahe pakadto ha probinsya,,train,tgl,war,conversational
Lagi kong iniisip ang aking pamilya.,Hinunahuna ko an akon pamilya permi.,,train,tgl,war,alpaca
Ang pag-aakalang ito ay nag-aangkin sa mga diwata na may mga kulay at mga kuwento na may makabuluhang kahulugan sa kultura.,Nagsusul-ot liwat hira hin masilaw an kolor nga mga alahas nga may mga kuwintas nga may-ada kahulogan ha kultura.,war-tgl,train,tgl,war,alpaca
"Maaaring may mga limitadong pagkakataon para sa pakikilahok ng mga tuminongnong, tulad ng pagbotos, ngunit kadalasang ang mga ito ay hindi kontrolado at walang tunay na epekto sa paggawa ng desisyon ng pamahalaan.","Bangin may-ada limitado nga mga higayon para han partisipasyon han mga tuminungnong, sugad han pagbotos, kondi agsob ini nga hugot nga ginkukontrol ngan gutiay la an tinuod nga epekto ha paghimo hin desisyon han gobyerno.",war-tgl,val,tgl,war,alpaca
"Luto Na Ang Kanin, Paki-Handa Naman Ng Mga Plato At Kutsara.","Luto Na An Kan-On, Alayon Pag-Andam Han Mga Plato Ngan Kutsara.",,train,tgl,war,conversational
Ang mga linya ay maaaring mag-iba sa kahilaba at hindi regular sa rima.,An siday A mayda mga linya nga iba-iba an kahilaba ngan diri regular nga rima.,war-tgl,val,tgl,war,alpaca
"Sumaryo ng pelikula na ""Natoo Ka Ba?""","Sumaryo an pelikula nga ""Natoo Ka ba?""",war-tgl,train,tgl,war,alpaca
"Sa kabila ng kanyang panlabas na pag-aalaga, si John ay sensitibo at mapag-iimbestiga, na lalo na ang mga emosyon niya ay nasasakop.","Bisan pa han iya matig-a nga gawas, hi John sensitibo ngan nag-uusisa ha kalugaringon nga tawo, nga nakikig-upod gud ha iya mga emosyon.",war-tgl,train,tgl,war,alpaca
"Nagmalinampuson ako sa party, na natapos na walang bisita ang nagpakita.","Nagmalinampuson gud an party, nga natapos nga waray bisita nga nagpakita.",war-tgl,train,tgl,war,alpaca
direksyon: pagpukpukpoka at itlog at gatas sa usa at yahong.,direksyon: pagpukpoka an itlog ngan gatas ha usa nga yahong.,war-tgl,train,tgl,war,alpaca
"Ito Ang Mga Lahi Ni Terah. Naging Anak Ni Terah Sina Abram, Nahor, At Haran; At Naging Anak Ni Haran Si Lot.","Amo Ini An Mga Tulin Ni Tera Nga Amay Nira Abram, Nahor, Ug Haran. Hi Haran Amo An Amay Ni Lot,",,train,tgl,war,conversational
Pag-tracking points: Ang mga customer ay nakakasubaybay sa kanilang mga puntos at mga gantimpala sa pamamagitan ng kanilang online account o mobile app,Tracking points: An mga kustomer in makakasubay han ira mga puntos ngan rewards pinaagi hin online account o mobile app,war-tgl,train,tgl,war,alpaca
"Sa ganitong paraan ay nagpapalabas ng isang walang-pag-aalis na panloob na panloob sa buong kuwarto, na nagbibigay ng isang walang-pag-aalis at walang-pag-aalis na panloob na panloob sa buong kuwarto at espasyo","Ini nga paagi nagpapasarang hin kapaso hin patas ha bug-os nga kwarto, nga naghahatag hin patas ngan diri-nabag-o nga kapaso ha bug-os nga espasyo",war-tgl,train,tgl,war,alpaca
"mukhang madilim na ang langit doon banda sa bundok, siguradong uulan nang malakas mamaya.","baga hin madulom na an langit didto dapit ha bukid, sigurado nga mauuran hin makusog maya-maya.",,train,tgl,war,conversational
"Sa paglipas ng panahon, ang dalawang populasyon ay maaaring mag-unlad sa iba't ibang direksyon dahil ang likas na pagpili ay nagpapalakas ng iba't ibang mga katangian sa bawat grupo.","Ha paglabay han panahon, an duha nga populasyon bangin mag-uswag ha magkalainlain nga direksyon tungod kay an natural nga pagpili nagpapabor ha magkalainlain nga mga kinaiya ha kada grupo.",war-tgl,train,tgl,war,alpaca
Ang isa sa mga paraan upang awtomatikong i-classify ang mga pagsusuri sa pelikula bilang positibo o negatibo ay ang paggamit ng isang pamamaraan ng pag-aaral ng makina na kilala bilang pagsusuri ng damdamin,Usa han mga paagi ha awtomatiko nga pagklasipikar han mga pagrepaso han pelikula sugad nga positibo o negatibo amo an pagpatuman hin paagi han pag-aram han makina nga kilala sugad nga pag-analisar han mga pagbati,war-tgl,train,tgl,war,alpaca
2 hiwa na may kamatis,2 hiwa nga kamatis,war-tgl,train,tgl,war,alpaca
"Panahon: Ang ilang mga produkto ay maaaring magkaroon ng pangangailangan sa panahon, at ang paglunsad nito sa tamang panahon ay maaaring makaapekto sa mga benta.","Panahon: An pipira nga mga produkto may-ada panginahanglan ha panahon, ngan an paglunsad hito ha husto nga panahon mahimo makaapekto gud ha pagbaligya.",war-tgl,train,tgl,war,alpaca
"""hinigugma"" ni taylor swift (2019) ang mga kanta ay mula sa iba't ibang mga dekada at may mga klasikong ballad, mga iconic na duet, at mga modernong kanta ng pag-ibig.","""hinigugma"" ni taylor swift (2019)

ini nga mga kanta tikang hin iba-iba nga mga dekada ngan mayda mga klasiko nga balada, mga ikoniko nga duet, ngan moderno nga mga kanta hin gugma.",war-tgl,train,tgl,war,alpaca
"Retro: Ang disenyo ng retro ay patuloy na bumabalik, kung saan ang mga taga-disenyo ay tumatanggap ng inspirasyon mula sa mga nakaraang dekada.","Retro: An retro nga disenyo padayon nga nabalik, diin an mga disenyador nagkukuha hin inspirasyon tikang han naglabay nga mga dekada.",war-tgl,train,tgl,war,alpaca
"Ito ay maaaring magresulta sa mas mataas na kumpetisyon, mas mataas na presyo para sa mga mamimili, at mas maraming mga produkto.","Mahimo ini magresulta hin dugang nga kompetisyon, mas hamubo nga presyo para ha mga konsumidor, ngan mas damu nga kabag-ohan.",war-tgl,train,tgl,war,alpaca
Hindi Ako Sigurado Kung Darating Pa Siya Ngayon Dahil Sabi Niya Umuulan Nang Malakas Doon Sa Kanila.,Diri Ako Sigurado Kon Maabot Pa Hiya Yana Kay Siring Niya Uinuran Hin Makusog Didto Ha Ira.,,train,tgl,war,conversational
"nag-aappreciate sila sa kanilang gawaing mabuti at nag-iipon ng bandana sa taong nasa itaas, nagpapasalamat sa kanya sa pagpapadala ng kanilang kotse.","nabantad hira han buotan nga buhat ngan iginbutang utro an bandana ha tawo nga niebe, nagpasalamat ha iya tungod han pagpaso han ira awto.",war-tgl,train,tgl,war,alpaca
hiniling sa aming mag-overtime ngayon upang matapos ang proyekto.,ginhangyo kami nga mag-overtime yana basi matapos an proyekto.,,train,tgl,war,conversational
"Batay sa sumusunod na impormasyon, i-comment ang mga pangunahing punto ng balita.","Base ha masunod nga impormasyon, hibaroi an importante nga mga punto han balita.",war-tgl,train,tgl,war,alpaca
Ang pag-aaralan ay naglalarawan ng dalawang pakinabang sa paggamit ng isang naka-i-tag na database.,Pag-unabi hin duha nga bentaha han paggamit hin iginpapanaltag nga database.,war-tgl,val,tgl,war,alpaca
Ipinilit ng aking tatay na magtrabaho sa bukid kahit pa madilim ang langit at umuulan,Iginmalaygi han akon tatay nga magtrabaho ha bukid bisan pa kon madulom an langit ngan nauuran,,train,tgl,war,conversational
"Pagguyod hin pisi, pagduso hin karomata, o pag-alsa hin bug-at .","Pagguyod hin pisi, pagduso hin karomata, o pag-alsa hin bug-at .",war-tgl,train,tgl,war,alpaca
Madali itong mai-install sa mga kagamitan tulad ng computer o cloud storage at maaaring ma-access sa anumang oras at kahit saan.,Madali ini mahibutang ha mga gamit sugad han kompyuter o cloud storage ngan pwede ini ma-access bisan ano nga oras ngan bisan diin.,war-tgl,train,tgl,war,alpaca
kailangan nating magtanim ng mas maraming puno upang maprotektahan ang ating kalikasan.,kinahanglan naton magtanom hin mas damo nga kahoy basi maprotektaran an aton kalikasan.,,val,tgl,war,conversational
"Hindi, hindi ko naiintindihan.","Dire, diri ak nasabut.",,train,tgl,war,alpaca
Hindi pumasok sa klase ang kaibigan ko dahil sumasakit daw ang kanyang tiyan.,Waray sumulod ha klase an akon sangkay kay nasakit daw an iya tiyan.,,train,tgl,war,conversational
mag-apply ng security camera: gamita ang iyong smartphone bilang security camera para sa iyong bahay o opisina.,himoa ini nga security camera: gamita an daan nga smartphone komo security camera para ha iyo panimalay o opisina.,war-tgl,val,tgl,war,alpaca
Panatilihin ang mga log ng server: Patuloy na pag-aralan ang mga log ng server ng website upang ma-update at masuri ang anumang mga maling aktibidad.,Bantayi an mga log han server: Padayon nga pag-analisar an mga log han server han website basi mahibaroan ngan mausisa an bisan ano nga kadudahan nga aktibidad.,war-tgl,train,tgl,war,alpaca
"ang eksena ay naging maliit at hindi inaasahan na ang dalawang taong ito, sina john at sarah, ay nakatayo sa may tabi ng kuwarto, at nakikipag-usap.","nahitatabo an eksena ha gutiay ngan diri gud suga nga sala diin duha ka tawo, hira john ngan sarah, an natindog ha butnga han kwarto, nga nag-aatubang.",war-tgl,train,tgl,war,alpaca
Mayroong ilang mga hakbang na maaaring gawin: 1,"Adi an pipira nga pitad nga mahimo buhaton:

1",war-tgl,train,tgl,war,alpaca
Pagkuha ng mga materyales: ang kailangan mo ay upang gumawa ng Baboy ay ang isang 6-ka-bahagi na may isang bagay na maaaring i-install sa iyong computer.,Pagkuha hin mga materyales: an imo la kinahanglan pagmulay hin Baboy amo an usa nga 6-ka-bahin nga die ngan usa nga butang nga matitipigan an iskor.,war-tgl,train,tgl,war,alpaca
Maaari kang mag-imbak sa pamamagitan ng pag-imbak ng iyong imahinasyon at gumawa ng anumang bagay na pumapasok sa iyong isipan.,Mahimo mo pabay-an nga mag-alang an imo imahinasyon ngan maghimo hin bisan ano nga masulod ha imo hunahuna.,war-tgl,val,tgl,war,alpaca
tinuruan niya ako kung paano mag-download ng mga aplikasyon na makakatulong sa pag-edit ng mga litrato.,gintutdoan niya ako kon paunan-o mag-download hin mga aplikasyon nga makakabulig ha pag-edit han mga litrato.,,train,tgl,war,conversational
C. Isang teorya tungkol sa mga bahagi ng mga tatsulok.,C. Usa ini nga teorya mahitungod han butnga han mga trianggulo.,war-tgl,train,tgl,war,alpaca
"Nag-unlad ang negosyo, habang ang mga tao ay nag-aalala upang magbayad ng mga suplay.","Nag-uuswag an negosyo, samtang an mga tawo nagdadagmit ha pagtirok hin mga suplay.",war-tgl,train,tgl,war,alpaca
Ang mga naiiba na larawan ay naglalarawan ng mga katangian ng golf ball at ng mga buckles.,Ihulagway an naiiba nga mga kinaiya han bola han golf nga may mga buho.,war-tgl,train,tgl,war,alpaca
"Ang mga may-akda ay may karapatan na tumanggap ng mga royalty sa bawat kopya na ibinebenta, alinsunod sa mga kondisyon ng kontrata.","Kasagaran nga makakarawat an awtor hin mga royalty ha kada kopya nga iginbabaligya, sumala ha mga kondisyon han ira kontrata.",war-tgl,val,tgl,war,alpaca
Ang taong nabibilang sa akin ay si George.,An tawo nga gin-uunabi ha bahin amo hi George.,war-tgl,test,tgl,war,alpaca
hindi ako sigurado kung darating siya ngayong araw dahil sa malakas na ulan sa kanilang banda.,diri ako sigurado kon maabot hiya yana nga adlaw tungod han makusog nga uran ha ira dapit.,war-tgl,train,tgl,war,alpaca
"mas marami ang mga target na may mga para-atake kaysa dati, at ginagamit nila ang mga mas sopistikadong pamamaraan upang lumampas sa mga tradisyonal na hakbang sa seguridad.","mas damo na an target yana han mga para-atake kaysa hadto, ngan nagamit hira hin nagtitika-sopistikado nga mga pamaagi para malabwan an tradisyonal nga mga pitad ha seguridad.",war-tgl,val,tgl,war,alpaca
"Gayunman, ang data na ito ay kadalasang nagsasama ng sensitibong personal na impormasyon ng mga empleyado at mga customer, at may panganib na maaaring magamit o hindi gamitin.","Kondi, ini nga datos agsob nga nag-uupod hin sensitibo nga personal nga impormasyon han mga empleyado ngan mga kustomer, ngan may peligro nga mahimo ito gamiton o sayop nga gamiton.",war-tgl,train,tgl,war,alpaca
Inabisuhan kami ng pulis na aabutin kami ng matinding trapiko sa gitna ng biyahe kaya kailangan naming magpasensya nang matindi.,Ginpahibaro kami han pulis nga aabutan kami hin makusog nga trapiko ha butnga han byahe sanglit kinahanglan namon magpasensya hin duro.,,val,tgl,war,conversational
"Unang namatay si Haran kaysa sa kanyang amang si Terah sa lupaing kanyang tinubuan, sa Ur ng mga Caldeo.",ngan namatay hi Haran didto han iya natawhan nga bungto han Ur didto ha Babilonia samtang buhi pa an amay niya.,,train,tgl,war,conversational
Ang isang pandaigdigang debate ay nagsimulang magsimula tungkol sa etika ng genetic engineering at ang mga resulta ng pag-aayos ng mga bloke ng buhay,Nag-aghat ini hin debate ha bug-os nga kalibotan mahitungod han etika han genetic engineering ngan han mga resulta han pag-uyag ha mga bloke han pagtukod han kinabuhi,war-tgl,train,tgl,war,alpaca
"Kaya, mayroong tatlong buong bilang na may pinakamataas na di-pagkatulad: -2, -3, at -4.","Salit, mayda tulo nga bug-os nga numero nga nagtatagbaw han diri pagkapareho: -2, -3, ngan -4.",war-tgl,train,tgl,war,alpaca
malapit nang matapos ang aming pag-aaral kaya naghahanda na kami ng mga damit para sa aming pagtatapos sa susunod na buwan.,harani na matapos an amon pag-eskwela sanglit nag-aandam na kami hin mga bado para han amon graduation ha masunod nga bulan.,,train,tgl,war,conversational
hiniling niya sa akin na panatilihing sekreto ang kanyang mga problema sa pag-ibig na ipinagtapat niya sa akin.,ginhangyo niya ako nga pabilinon nga sekreto an iya mga problema ha gugma nga iginsumat niya ha akon.,,train,tgl,war,conversational
Sosyal na Koneksyon,Sosyal nga Koneksyon,war-tgl,train,tgl,war,alpaca
Ano ang magiging pag-iisip ng mahitatabo kung tayo ay tumaas sa temperatura?,Ano ha iyo paghunahuna an mahitatabo kun aton dugangan an temperatura?,war-tgl,train,tgl,war,alpaca
Ang isang career pathway ay ang paglikha ng isang degree sa pisika upang maging isang Science Communicator.,An mamugnaon nga dalan ha karera para hin usa nga may-ada degree ha pisika mahimo magin usa nga Komunikador ha Syensya.,war-tgl,train,tgl,war,alpaca
"Kulang ang ibinigay mong sukli sa akin, pakiusap bilangin mo ulit ang pera","Kulang an imo ginhatag nga sukli ha akon, palihug ihapa utro an kwarta",,test,tgl,war,conversational
Huwag pumili ng anumang kulay mula sa balangaw .,Pumili hin bisan ano nga kolor tikang ha balangaw .,war-tgl,train,tgl,war,alpaca
"Pag-uusisa ang mga sumusunod na adjective sa pag-uusisa sa kasunod-sunod, depende sa lakas ng emosyon na ipinahayag ng bawat isa: matig-a, naaawod, naaawod .","Pag-urusa an masunod nga mga adhetibo ha pag-ubos nga pagkasunod-sunod, uyon ha kakusog han emosyon nga iginpapahayag han tagsa: matig-a, naaawod, naaawod .",war-tgl,train,tgl,war,alpaca
"Sa mga babae na tulad ng yahong, gagamitin ang mixer para mag-cream ng mantikilya at asukar hanggang sa maging malambot.","Ha dako nga yahong, gamit hin mixer para mag-cream an mantikilya ngan asukar tubtob nga magin mahamis.",war-tgl,train,tgl,war,alpaca
