source_text,target_text,language_pair,split,source_lang,target_lang
Ang kakapoy ay maaaring mag-iwas sa oras ng reaksyon at sa paghatol ng hatol.,An kakapoy mahimo magpahinay han oras han reaksyon ngan makadaot han paghukom.,war-tgl,test,tgl,war
Paggawa ng isang pag-uusap sa mga sumusunod na tema: katpaso at pagkamagsangkay.,Paghimo hin siday nga mayda masunod nga tema: katpaso ngan pagkamagsangkay.,war-tgl,test,tgl,war
"Sa huli, ang pag-aalaga sa sinagoga ay isa sa mga isyu na dapat seryoso na isasaalang-alang ng mga unibersidad.","Ha pagtapos, an katalwasan ha sunog usa nga isyu nga sadang seryosohon han mga unibersidad.",war-tgl,test,tgl,war
"Mag-publish ng maikling biography para sa artist, na may mga 100 salita.","Paggawas hin halipot nga biyograpiya para han artista, nga may mga 100 nga mga pulong.",war-tgl,test,tgl,war
Sana'y hindi ka na maupay sa kalagayan na iyon.,Hinaot unta nga maupay an iyo kahimtang.,war-tgl,test,tgl,war
Sa hydraulic press ay ginagamit ang mga lalaking karnero upang i-print ang billet sa mga patay.,Inin hidroliko nga prensa nagamit hin karnero nga lalaki ha pag-agi han billet ha die.,war-tgl,test,tgl,war
Paggawa ng isang code na ginagamit upang mag-upload ng impormasyon sa isang dictionary data structure.,Paghimo hin kodigo nga gutiay para magtipig hin impormasyon ha usa nga istraktura hin datos han diksyonaryo.,war-tgl,test,tgl,war
"Gayunman, ang isang script ay hindi naman naging paborito sa mga tao sa pag-iisip.","Kondi, nahahanduraw ko an usa nga senaryo nga bangin paborito nga hinumdoman han damu nga tawo.",war-tgl,test,tgl,war
"Kilala ang SiteGround dahil sa kanilang mga mahusay na mga tampok sa seguridad, kabilang ang araw-araw na mga backup, isang firewall ng web application, at isang AI-based anti-bot system.","Kilala an SiteGround tungod han iya maupay nga mga seguridad nga mga bahin, upod an adlaw-adlaw nga mga backup, usa nga web application firewall, ngan usa nga AI-based nga anti-bot nga sistema.",war-tgl,test,tgl,war
"Ang Eiffel Tower ay matatagpuan sa Paris, Pransiya.","An Torre Eiffel nahimumutang ha Paris, Fransia.",war-tgl,test,tgl,war
Hinay-hinay na rin naman ang gindaop ni officer Mike at ang suspek ay nakaupo sa kurbada.,Hinay-hinay nga gindaop ni opisyal Mike an suspek nga nalingkod ha kurbada.,war-tgl,test,tgl,war
Ano ang kulay ng kasal at ano ang estilo na gusto nila?,Ano an kolor han kasal ngan ano nga estilo an iyo ginbibiling?,war-tgl,test,tgl,war
"Ang nukleyar ay may mga supernumerary na mga bahagi, na nag-aappoint sa bawat grupo ng mga kromosom.","An nukleyar nga sobre naporma utro, nga nagpuputos han tagsa nga hugpo han mga kromosom.",war-tgl,test,tgl,war
"Maaari kang magbasa, makinig sa musika o podcast, makatanggap ng mga email, o mag-post ng mga bagay na hindi mo kailangan.","Mahimo ka magbasa, mamati hin musika o podcast, makaabot hin mga email, o magpahuway la hin takos gud.",war-tgl,test,tgl,war
"Nagresign siya noong 1955 dahil sa hindi magandang kalusugan, at patuloy na sumulat at nagsalita.","Nagresign hiya han 1955 tungod hin diri maupay nga panlawas, ngan nagpadayon hin pagsurat ngan paghatag hin mga pamulong.",war-tgl,test,tgl,war
Ang pagsuporta sa mga pagsisikap sa re-deforestation at re-deforestation ay makakatulong sa pagpapataas ng bilang ng mga puno at ng kabuuang kapasidad ng mga natural na carbon sink na ito.,An pagsuporta han mga paningkamot ha pag-utro han kagurangan ngan pag-utro han kagurangan in makakabulig para madugangan an kadamo han mga kahoy ngan an kabug-usan nga kapasidad hini nga mga natural nga carbon sink.,war-tgl,test,tgl,war
"Sa pangkalahatan, may mga lakas at kahinaan sa sistema ng edukasyon ng Amerika.","Ha kabug-usan, mayda mga kakusog ngan kaluyahan an sistema han edukasyon han Amerika.",war-tgl,test,tgl,war
Pag-aalaga ng customer: Ang mga kontento na customer ay malamang na bumalik at magrekomenda sa iba pang mga produkto o serbisyo ng isang kumpanya.,Katagbaw han kustomer: An kontento nga mga kustomer mas posible nga bumalik ngan magrekomendar ha iba han mga produkto o serbisyo han usa nga kompanya.,war-tgl,test,tgl,war
"Ang mga ferret ay maaaring mabuhay ng 5-8 taon, samantalang ang mga may-ari ay maaaring mabuhay ng 2-3 taon.","An mga ferret in mayda kinabuhi nga 5-8 ka tuig, samtang an mga ilaga in mayda mas halipot nga kinabuhi nga 2-3 ka tuig.",war-tgl,test,tgl,war
Ang paggamit ng artipisyal na katalinuhan (AI) ay may ilang mga etikal na implikasyon na dapat isaalang-alang.,An paggamit han artipisyal nga kinaadman (AI) nagdadara hin pipira nga mga implikasyon ha etika nga kinahanglan tagdon.,war-tgl,test,tgl,war
"Mga katangian ng hayop: - Ang mga likas na katangian na ginawa ng mga halaman o hayop, at kasama ang ubas, lino, de-lana, at seda.","Mga kinaiya nga lanot:
- An natural nga mga lanot in ginhihimo han mga tanom o hayop, ngan nag-uupod han gapas, lino, de-lana, ngan seda.",war-tgl,test,tgl,war
"Burger na Utanon na may Prito na Kamote: Usa na kinasingkasing na burger na may mga mga litigas, kamatis, at mga ginserbi na may mga gulay na may mga gulay na may mga kamatis.","Burger nga Utanon nga may Prito nga Kamote: Usa nga kinasingkasing nga burger nga utanon nga may litsugas, kamatis, ngan abukado nga ginserbi nga may gilid nga prito nga kamote.",war-tgl,test,tgl,war
"Sa pangkalahatan, ang layunin ng WWF ay ang pagprotekta sa mga hayop, ekosistema, at kapaligiran ng planeta.","Ha kabug-usan, an panuyo han WWF amo an pagpanalipod han mga ihalas nga hayop, mga ekosistema, ngan han kalibungan han planeta.",war-tgl,test,tgl,war
"Karagdagan pa, ang pag-inom ng labis na caffeine ay maaaring magresulta sa mga negatibong epekto, gaya ng pag-aalala, pag-aalala, at kawalan ng pagtulog.","Dugang pa, an pag-inom hin sobra nga caffeine mahimo magresulta hin negatibo nga mga epekto, sugad han kabaraka, pagkurog, ngan kawaray katurog.",war-tgl,test,tgl,war
"Cutting board: Dapat itong i-cut para sa mga gulay, prutas, at karne.","Cutting board: Kinahanglan ini ha pag-utod hin mga utanon, prutas, ngan karne.",war-tgl,test,tgl,war
"Ang Esperanto ay ginagamit ng mga hobbyist, lingguista, at mga miyembro ng komunidad ng Esperanto para sa iba't ibang mga bansa, kabilang ang paglalakbay, pagsasalin ng kultura, at pagsulat sa internasyonal.","An Esperanto ginagamit han mga hobbyist, mga lingguista, ngan mga api han komunidad han Esperanto para hin dirudilain nga mga panuyo, upod an pagbiyahe, pagbalyuay hin kultura, ngan pagsuratay hin internasyonal.",war-tgl,test,tgl,war
Paghahambing ng mga pagkakaiba-iba ng dalawang lahi at lahi.,Ikumpara an batasan han duha nga magkalainlain nga lahi hin ayam.,war-tgl,test,tgl,war
"Huwag kalimutan ang pag-aalaga ng mga pisngi at pag-aalaga ng iyong katawan sa bawat pagsasanay, at magpahinga kung kinakailangan.","Hinumdumi nga tipigan nga hugot ngan nakikigbahin an imo core durante han kada ehersisyo, ngan magpahuway kon kinahanglan mo.",war-tgl,test,tgl,war
Huwag kailanman mag-operate ng mga makina habang nasa ilalim ng gamot o alkohol.,Ayaw gud pag-operate hin makinarya samtang nakainom hin droga o alkohol.,war-tgl,test,tgl,war
Gumawa ng mga hipotesis kung bakit ang pagsasanay sa musika ay nag-aani ng academic at acting na pag-unlad sa mga kabataan.,Paghimo hin hipotesis mahitungod han kon kay ano nga an pagbansay ha musika nagpapauswag han akademya nga pagbuhat han kabataan .,war-tgl,test,tgl,war
"Gawas: Harayo talaga ang buwan, .","Gawas:
Harayo gud an bulan, .",war-tgl,test,tgl,war
"""Kailan mo naisip ang mga bagay na tungkol sa labas, na nagpapalinis ng hangin at tubig?""","""Ha imo paghunahuna mayda pa ba mga lugar didto ha gawas, nga malimpyo an hangin ngan malimpyo an tubig?""",war-tgl,test,tgl,war
Kaya't dapat nating isipin na hindi tayo maaaring gumawa ng maraming aksyon upang mapagtagumpayan ang sitwasyon.,Alayon pagsarig nga maghihimo kita hin kadagmitan nga aksyon para matadong ini nga sitwasyon.,war-tgl,test,tgl,war
"Dahil walang ibang bagay kundi ang kanilang mga tungkod sa pangingisda, mapa, at isang ilaw, sila ay nag-iwan kay Jake at Eddie sa mga puno ng kahoy patungo sa dagat.","Tungod kay waray iba kondi an ira mga tungkod ha pangisda, mapa, ngan usa la nga sulo, nag-agi hira Jake ngan Eddie ha tunukon nga kakahoyan ngadto ha lungib.",war-tgl,test,tgl,war
"Bilang bahagi ng pagiging mas epektibo sa gastos, ang mga solong pasahero ay karaniwang itinuturing na mas mahal kumpara sa iba pang mga klase ng mga pasahero na walang bayad.","Ha bahin han pagin epektibo ha gastos, an solo nga mga pasayod kasagaran nga gintatagad nga diri mahal kon itanding ha iba nga klase hin bayad nga pasayod.",war-tgl,test,tgl,war
Ilarawan ang epekto ng pag-unlad ng social media sa nakalipas na dekada.,Ihulagway an epekto han pagtikasikat han social media han naglabay nga dekada.,war-tgl,test,tgl,war
Hindi ko na natagpuan ang anumang mga mapagkakatiwalaan o mga mapag-uusapan na nagpapahayag ng partikular na quote na ito sa sinuman.,Waray ako makabiling hin bisan ano nga masasarigan nga surok nga nagpapahinungod hini nga espisipiko nga kotasyon ha bisan hin-o nga tawo.,war-tgl,test,tgl,war
Pagtaas ng antas ng dagat: Ang pagbabago ng klima ay nagdudulot ng pag-iilaw ng mga polar ice caps at pagtaas ng antas ng dagat.,Pag-umento han lebel han dagat: An pagbag-o han klima nagigin hinungdan han pagtunaw han mga yelo ha polar ngan pag-umento han lebel han dagat.,war-tgl,test,tgl,war
"Ang tungkol sa isang bay: Napal na ako ay nakita ko sa isang pagsiplat, .","Ha ligid han usa nga bay:
Napulo ka yukot an akon nakita ha usa nga pagsiplat, .",war-tgl,test,tgl,war
Hindi na ako mag-aalaga ng kapehan.,Pun-a hin tubig an kapehan.,war-tgl,test,tgl,war
Pangalan ng isang uri ng mga ulat na kailangang isulat ng mga organisasyon sa negosyo.,Pagngaran hin klase hin report nga kinahanglan ihimo han mga organisasyon han negosyo.,war-tgl,test,tgl,war
Nakapag-aayos ba ng Acme Corp ang mga isyu sa kalidad sa nakaraang taon?,Nakukurian ba an Acme Corp ha mga isyu ha kalidad han naglabay nga tuig?,war-tgl,test,tgl,war
"Sa kabilang banda, ang Google Home ay maaaring may decent quality na katulad ng ngayon ngunit hindi gaanong katulad ng HomePod.","Ha luyo nga bahin, an Google Home in mayda desente nga kalidad han tunog pero diri gud kaparehas han HomePod.",war-tgl,test,tgl,war
"2-3 mga deli ng karne (pabo, ham, o sinugba ng baka) - 1-2 mga deli ng bukas (cheddar, Swiss, o Amerikano) - Litsugas - Kamatis - Mayonesa o mustasa .","2-3 nga mga hiwa sa deli nga karne (pabo, ham, o sinugba nga baka)
- 1-2 nga mga hiwa sa keso (cheddar, Swiss, o Amerikano)
- Litsugas
- Kamatis
- Mayonesa o mustasa .",war-tgl,test,tgl,war
Maaari ba akong mag-isip ng recipe para sa pizza na minasa?,Mahimo ka ba maghimo hin resipe para hin minasa nga pizza?,war-tgl,test,tgl,war
"Oh, natutuwa ako dahil sa kakulop .","O, natuod ako han kakulop .",war-tgl,test,tgl,war
Gin-abrihan ito sa computer.,Gin-abrihan ko utro an kompyuter.,war-tgl,test,tgl,war
Gumawa ng isang bagong bilang ng mga salita na may kaugnayan sa ibinigay na paksa.,Paghimo hin bag-o nga nombre nga pulong nga may kalabutan han iginhatag nga topiko.,war-tgl,test,tgl,war
"At ang mga salita ay hindi ako nag-aalala sa aking mga kaisipan, .","Ngan salit nahihilig ako ha akon mga panhunahuna, .",war-tgl,test,tgl,war
Ang pagkakaroon ng impormasyon sa internet at sa mga publikasyon ay isang paraan ng pag-aaral at pagkuha ng impormasyon ng mga tao.,An pagkaada hin impormasyon ha internet nakagbag-o han paagi han pag-aram ngan pagkuha hin kahibaro han mga tawo.,war-tgl,test,tgl,war
"At walang isa ay masaya hangga't hindi niya ito magagawa, .","An kada usa malipayon kutob han mahihimo, .",war-tgl,test,tgl,war
Ang ilan sa mga ito ay mga popular na lugar ng turista sa Tokyo .,Pipira la ini han damu nga popular nga mga turista nga lugar ha Tokyo .,war-tgl,test,tgl,war
"Sa deli, may 4 pagpipilian para sa tinapay, 6 pagpipilian para sa karne, at 5 pagpipilian para sa pagkain sa bukas.","Ha deli, mayda 4 nga opsyon para han tinapay, 6 nga opsyon para han karne, ngan 5 nga opsyon para han keso.",war-tgl,test,tgl,war
I-translate ang mga sumusunod na cipher ng Vigenere.,Ihubad an masunod nga cipher han Vigenere .,war-tgl,test,tgl,war
Mag-aral ng paksa tungkol sa tudling.,Bilnga an topiko ha tudling.,war-tgl,test,tgl,war
"Ang terminong ""firewall"" ay tumutukoy sa isang sistema ng seguridad sa network na nagbabantay at kumokontrol sa mga pagpasok at pag-iwas sa trapiko sa network.","An pulong nga ""firewall"" nagtutudlok hin sistema hin pagseguridad hin network nga nagbabantay ngan nagkokontrol hin nasulod ngan nagawas nga trapiko hin network.",war-tgl,test,tgl,war
Bakit hindi nagsasalita ng mga joke ang mga tupa?,Kay ano nga diri nagsusumat hin mga joke an mga karnero?,war-tgl,test,tgl,war
Ang mga lansangan at parke na puno ng basura ay hindi lamang mahusay na pagbuo ngunit maaari ring magresulta sa pag-aubos ng bilang ng mga ari-arian at turismo.,An mga kalsada ngan parke nga puno hin basura diri la diri maopay pagkit-on kondi mahimo liwat magresulta hin pag-ubos han kantidad han mga propyedad ngan turismo.,war-tgl,test,tgl,war
Ang isa sa inyo ay dapat na mag-iwan ng mga nag-aalaga sa atin habang kami ay nasa pag-alis.,Usa nga maisog nga huyop an nag-aalsa ha aton samtang nag-uuyog kita.,war-tgl,test,tgl,war
"Ano ang ginagamit mong salita sa salitang ""hindi marumi""?","Ano nga berbo an imo ginagamit ha pulong nga ""diri malilikyan""?",war-tgl,test,tgl,war
Paghuyop hin fuse: Para magin sobra sa casino o negosyo.,Paghuyop hin fuse: Para magin sobra an kasina o kasubo.,war-tgl,test,tgl,war
Isang pangkat ng mga artikulo mula noong 2019 na tumutukoy sa panahon ng artipisyal na katalinuhan.,Pamiling hin artikulo tikang han 2019 nga naghihisgot han tidaraon han artipisyal nga intelihensya.,war-tgl,test,tgl,war
Magbigay ng isang halimbawa ng paggamit ng isang ibinigay na salita.,Paghatag hin usa nga ehemplo han paggamit han iginhatag nga pulong .,war-tgl,test,tgl,war
"Itlog, toyo, berde na paminta .","Itlog, toyo, berde nga paminta .",war-tgl,test,tgl,war
"Dayalogo: Ang mga kasulatan na may malaking kaugnayan sa dialog upang mapaunlad ang kuwento, ipahayag ang mga katangian ng karakter, at maihatid ang mahalagang impormasyon.","Dayalogo: An mga iskrip nasarig gud ha dayalogo basi mapauswag an istorya, maipahayag an mga kinaiya han karakter, ngan maipaabot an importante nga impormasyon.",war-tgl,test,tgl,war
"Ang isang libro ay isang koleksyon ng mga kasulatan, inimprinta, mga larawan, o blank na papel, na binubuo ng papel, pergamino, o mga materyales, na ginagamit bilang mga pangunahing bahagi ng isang aklat.","An libro amo an koleksyon hin sinurat, inimprinta, may mga ladawan, o blangko nga mga papel, nga hinimo tikang hin papel, pergamino, o mga materyales, nga ginhigot basi magbigra ha usa nga bahin.",war-tgl,test,tgl,war
Isang batang babae sa kanyang klase na si Emma ay nag-aalaga ng isang bus na lumilitaw sa kanyang mga sapatos.,Usa nga daragita ha iya klase nga hi Emma an dinaop basi lumingkod ha iya sapit.,war-tgl,test,tgl,war
"Ang bawat isa sa mga elementong ito ay may isang mahahalagang bahagi dito, na nagbibigay sa India ng isang natatanging at napakaraming mga katangian.","An kada usa hini nga mga elemento nag-uupod hin mamurayaw dinhi, nga naghahatag han India hin talagsaon ngan hura nga pangilal-an.",war-tgl,test,tgl,war
Pagbabalik sa iyong sarili: Pagdiriwang ng iyong mga tagumpay sa kalsada sa pamamagitan ng pagbabalik sa iyong sarili.,Balosan an imo kalugaringon: Pagselebrar han imo gudtiay nga mga kadaugan ha dalan pinaagi hin pagbalos ha imo kalugaringon.,war-tgl,test,tgl,war
Ito ay depende sa mga partikular na kondisyon at oras ng pagtatrabaho ng ginkasarabutan sa agaron.,Madepende ini ha espisipiko nga mga kondisyon ngan oras han trabaho nga ginkasarabutan ha agaron.,war-tgl,test,tgl,war
Pagmamantala at Advertising: Ang aming layunin ay magsagawa ng isang komprehensibong kampanya sa pamamantala at advertising upang makabuo ng kamalayan at interes sa aming restawran.,"Pagpamaligya ngan Pag-anunsyo:

Magpapatuman kita hin komprehensibo nga kampanya ha pamaligya ngan pag-anunsyo para magkaada awareness ngan interes ha aton restawran.",war-tgl,test,tgl,war
"Maaari itong maging may mga kulay ng gradient, hitsura ng balat, at mga disenyo ng dahon.","Mahimo ini mag-upod hin mga kolor nga gradient, pagkahimo han panit, ngan mga disenyo han dahon.",war-tgl,test,tgl,war
"Kung hindi, mangyaring sabihin sa akin ang iyong mga saloobin at kung ano ang magiging presyo ng presyo: 8.","Kun waray, alayon pagsumat han iyo mga panhunahuna kun ano unta an patas nga presyo:

8.",war-tgl,test,tgl,war
"Sakit ng Celiac, Cystic Fibrosis, at Diabetes","Sakit nga Celiac, Cystic Fibrosis, ngan Diabetes",war-tgl,test,tgl,war
Pagtagna: Ang huling hakbang sa proseso ng pag-classify ng teksto ay pagtagna.,Pagtagna: An katapusan nga pitad ha proseso han pagklasipikar han teksto amo an pagtagna.,war-tgl,test,tgl,war
Ang pagbubuo ng JSON ay isang bagay na may dalawang bagay at dalawang katumbas na halaga.,Paghimo hin JSON nga butang nga mayda duha nga yawi ngan duha nga katugbang nga mga kantidad.,war-tgl,test,tgl,war
"Ano sa palagay ninyo ang pangunahing mga bagay para sa ating mga mamarati?""","Ano ha iyo paghunahuna an panguna nga dadad-on para han aton mga mamarati?""",war-tgl,test,tgl,war
"Bilang AI, hindi ko maibibigay ang tunay na mga numero ng credit card dahil ito ay magiging ilegal, hindi ligtas at isang pag-aangat sa privacy.","Sugad nga AI, diri ako makakahatag hin tinuod nga mga numero han kard han utang tungod kay magigin ilegal ito, diri talwas ngan pagsulong ha pribado nga kinabuhi.",war-tgl,test,tgl,war
Ang sarap talaga kung kumain ako sa restaurant na ito at kailangan ko ng isang espesyal na pagkain!,Bag-o la ako nga kumaon hini nga restawran ngan kinahanglan ko sidngon nga talagsahon an pagkaon!,war-tgl,test,tgl,war
"Kabilang dito ang mga word processor (Microsoft Word), spreadsheets (Microsoft Excel), presentation software (Microsoft PowerPoint), at iba pa. 3.","Kaupod hini an mga word processor (Microsoft Word), mga spreadsheet (Microsoft Excel), presentation software (Microsoft PowerPoint), ngan damo pa nga iba pa.

3.",war-tgl,test,tgl,war
