source_text,target_text,language_pair,split,source_lang,target_lang,data_source
Diri Hiya Sigurado Kon Mapadayon Pa Hiya Han Iya Pag-Eskwela Tungod Han Kakulangan Hin Kwarta.,Hindi Siya Sigurado Kung Magpapatuloy Pa Siya Sa Kanyang Pag-Aaral Dahil Sa Kakulangan Ng Pera.,,test,war,tgl,conversational
"Pero, pwede ini magin mapulsanon ha mga sitwasyon kun diin kinakarawat an sayop nga mga positibo ngan an paggamit hin memorya in usa nga kabaraka.","Gayunman, maaari itong maging kapaki-pakinabang sa mga sitwasyon kung saan ang mga maling positibo ay tinatanggap at ang paggamit ng memorya sa isang pahayag ay isang bagay na hindi maaaring gawin.",war-tgl,test,war,tgl,alpaca
"Kilala an eBay tungod han iya mga listahan nga estilo hin subasta, nga nagtutugot ha mga gumaramit nga mag-bid hin mga butang para hin higayon nga pumalit.","Kilala ang eBay sa mga listahan ng mga estilo ng pabayad, na nagpapahintulot sa mga gumagamit na mag-bid ng mga bagay para sa isang pagkakataon na bumili.",war-tgl,test,war,tgl,alpaca
Ibutang an 'n' komo kahilaba han pagsulod nga array .,Ilagay ang 'n' bilang isang kahilaba sa pagsisimula ng array .,war-tgl,test,war,tgl,alpaca
Malipay ha iyo pagkaon ha Italiano's,Malipay ha at pagkain ha Italiano's,war-tgl,test,war,tgl,alpaca
Paghimo hin lista han 3 nga adlaw-adlaw nga paggamit han artipisyal nga kinaadman.,Gumawa ng isang listahan ng 3 araw-araw na paggamit ng artipisyal na katalinuhan.,war-tgl,test,war,tgl,alpaca
"Adi an listahan han pipira nga komon nga produkto nga aada ha pungkay hini nga panahon:

Mga Prutas ha Panahon Ha Katsaringsing:
- Mga aprikot .",Narito ang listahan ng ilang karaniwang produkto na nasa tuktok ng panahon: Mga Prutas sa Panahon Sa Katsaringsing: - Mga aprikot .,war-tgl,test,war,tgl,alpaca
Ha lugar nga diri ginpupugngan hin mga tahi .,Sa lugar na walang mga naka-imbak na alak .,war-tgl,test,war,tgl,alpaca
Paghimo hin hipotetikal nga sitwasyon diin an usa nga tawo naabat hin kasubo,Paggawa ng hipotetiko sa isang sitwasyon kung saan ang isang tao ay hindi nakaranas ng kasong ito,war-tgl,test,war,tgl,alpaca
Makusog an hangin dinhi dapit ha baybayon kon kulop sanglit maupay magpalabay hin oras dinhi.,Malakas ang hangin dito bandang dalampasigan kapag hapon kaya masarap magpalipas ng oras dito.,war-tgl,test,war,tgl,alpaca
Paghimo hin dayalogo para hin duha ka tawo nga diri nagkakauyon hin usa nga butang.,Hindi maaaring makipag-usap ang dalawa na hindi magkasundo sa isang bagay.,war-tgl,test,war,tgl,alpaca
Gintutumuyo nga Mamarati: Mga mamaralit han Milenyo,Gintutumoyo sa pamamagitan ng Mamarati: Mga Mamaralit ng Milenyo,war-tgl,test,war,tgl,alpaca
"An mga ehemplo han mga ginbabantayan nga mga algoritmo han pag-aram nag-uupod han lohistika nga pagbalik, mga puno hin desisyon, ngan mga makina nga suporta nga vector.","Ang mga halimbawa ng mga algorithm na pinag-aralan ng pag-aaral ay nagsasama ng logistics ng pagbabalik, mga puno ng desisyon, at mga makina na may suporta sa vector.",war-tgl,test,war,tgl,alpaca
Nakuratan ako han may estranghero nga nangaro hin kwarta ha akon gamit an peke nga account.,Nagulat ako nang may estranghero na humingi ng pera sa akin gamit ang pekeng account.,,test,war,tgl,conversational
pwede ka ba magshare han imo proseso para han paghimo ngan pag-curate han mga sulod para han mga social media accounts?,maaari mo bang ibahagi ang iyong proseso para sa paglikha at pag-curating ng nilalaman para sa mga social media account?,war-tgl,test,war,tgl,alpaca
Pag-urusa an mga hayop ha mga kategorya: hayop ha tuna ngan hayop ha dagat.,Pag-uur-ur-ur ang mga hayop sa mga kategorya: hayop sa tuna at hayop sa dagat.,war-tgl,test,war,tgl,alpaca
"Ini nga menu han panihapon in mayda kabug-usan nga ginbabanabana nga 500 nga kaloriya, ngan puno hin masustansya nga mga sangkap nga makakasustansya han imo lawas ngan magpapabilin ha imo nga busog.","Ang pan-pan-diet na menu ay may isang total na halaga ng halos 500 calories, at puno ng mga sangkap na makakabawas sa iyong katawan at magpapabilin sa iyo na buo.",war-tgl,test,war,tgl,alpaca
Gamita an mga garamiton sugad han mga tsart han Gantt o mga tabla han Kanban ha pag-imadyin han pag-uswag ngan pagkilala han mga posible nga mga ulang o mga paglangan.,Gamitin ang mga diagram tulad ng Gantt charts o Kanban tables upang makita ang pag-unlad at pag-aaralan ang mga posibleng pagbabalik o pag-aalis.,war-tgl,test,war,tgl,alpaca
Karuyag ko sidngon.,Ibig kong sabihin.,war-tgl,test,war,tgl,alpaca
"Dugang pa, an sistema han AI bangin diri makag-interpretar hin husto o makabaton han gintuyo nga kahulogan han gumaramit kon diri klaro o diri klaro an iginsulod nga teksto.","Karagdagan pa, ang isang sistema ng AI ay maaaring hindi ma-interpret o hindi ma-interpret ang mga kahulugan ng mga user kung ang teksto ay hindi malinaw o malinaw.",war-tgl,test,war,tgl,alpaca
"Ha usa nga gutiay nga bungto ha kaumhan han Wisconsin, may-ada lalaki nga hi Thomas nga naruruyag gud ha mga bitoon.","Sa isang maliit na bayan sa Wisconsin, may isang lalaki na si Thomas na isang matinding taga-baryo.",war-tgl,test,war,tgl,alpaca
"Tungod ini kay kon an mamumulong tinuod nga nakakaeksperyensya hin maopay nga panahon, an pahayag mahimo igklasipikar sugad nga literal.","Dahil kung ang tunay na tagapagsalita ay hindi nakaranas ng masamang panahon, ang pahayag ay maaaring i-classify bilang literal.",war-tgl,test,war,tgl,alpaca
"ubos ()
    ibalik an teksto

def cosinepagkapareho (teksto1, teksto2):
     paglimpyo han teksto","ubos () ibalik an teksto def cosinepagkapareho (teksto1, teksto2): paglimpyo ng teksto",war-tgl,test,war,tgl,alpaca
Siguraduhon nga an hagdan makakasuporta han kabug-at han nagamit upod an bisan ano nga materyales nga mahimo dad-on tipaigbaw o tipaubos ha hagdan.,Tiyaking ang pag-aalaga ay maaaring suportahan ang timbang ng pag-aalaga sa pamamagitan ng paggamit ng anumang mga materyales na maaaring i-install sa itaas o sa ibaba ng pag-aalaga.,war-tgl,test,war,tgl,alpaca
Mainit pa an sud-an.,Mainit pa ang ulam.,,test,war,tgl,alpaca
"An pinakaepektibo nga klase madepende ha espisipiko nga mga panginahanglan ngan karuyag han mga empleyado, sugad man ha kultura ngan mga tumong han kompanya.","Ang pinaka-epektibong klase ay depende sa mga tiyak na pangangailangan at kagustuhan ng mga empleyado, gayundin sa kultura at mga layunin ng kumpanya.",war-tgl,test,war,tgl,alpaca
"Gutiay la an akon maaram ha yana, kundi ginsusubukan ko mahibaro kada adlaw","Kaunti lang ang alam ko sa ngayon, pero sinusubukan kong matuto araw-araw",,test,war,tgl,conversational
Igin-andam niya an mga gamit han iya anak para ha eskwela san-o hira maturog.,Inihanda niya ang mga gamit ng kanyang anak para sa eskwela bago sila matulog.,war-tgl,test,war,tgl,alpaca
"kumusta an imo mga gin-aabat, waray na ba masakit ha imo lawas?","kamusta ang iyong mga nararamdaman, wala na bang masakit sa iyong katawan?",,test,war,tgl,conversational
"An mahimsog nga pagkinabuhi nag-uupod hin regular nga ehersisyo, balanse nga pagkaon, igo nga pagkaturog, ngan paghunahuna basi magpabilin nga maopay an pagtrabaho han hunahuna ngan lawas.","Ang isang malusog na pamumuhay ay kinabibilangan ng regular na pag-eehersisyo, timbang na pagkain, sapat na pagtulog, at pag-iisip upang mapanatili ang maayos na pag-aalaga ng isip at katawan.",war-tgl,test,war,tgl,alpaca
Hain dapit an terminal?,Saan dapit ang terminal?,,test,war,tgl,alpaca
"""Epektibo nga mga estratehiya para han Pag-optimal han Website ngan Paghimo hin Lead""","""Epektibong mga Stratehiya para sa Pag-optimize ng Website at Paglikha ng Mga Lead""",war-tgl,test,war,tgl,alpaca
Paghimo hin disenyo para hin logo nga nagrirepresentar hin bag-o nga kompanya,Gumawa ng disenyo para sa isang logo na kumakatawan sa isang pakete ng kumpanya,war-tgl,test,war,tgl,alpaca
isaysay kun paano maghimo hin trianggulo tikang hin tulo nga stick?,isaysay kung paano gumawa ng isang tatsulok mula sa isang tungkod na kahoy?,war-tgl,test,war,tgl,alpaca
Adi hin simple nga resipe para makahimo hin usa ka tasa nga cappuccino nga kape ha balay!,Maraming simpleng resipe para gumawa ng isang tasa ng cappuccino at kape sa bahay!,war-tgl,test,war,tgl,alpaca
Makuri An Makipag-Tawad Ha Merkado Kon Sayo Pa Han Aga Kay Waray Pa Hira Masyado Benta Nga Nakukuha.,Mahirap Ang Makipagtawaran Sa Palengke Kapag Maaga Pa Ng Umaga Dahil Wala Pa Silang Masyadong Benta Na Nakukuha.,,test,war,tgl,conversational
3 ka kutsara nga asukar,3 sa kutsara ng asukal,war-tgl,test,war,tgl,alpaca
ayaw kalimot pag-inom hin tubig kahuman mo kumaon hini nga mga kendi.,huwag kalimutang uminom ng tubig matapos mong kumain nitong mga kendi.,war-tgl,test,war,tgl,alpaca
"""An Maniwang nga Pagtikang"" ni Eric Ries
7.","""An Maniwang nga Pagtikang"" ni Eric Ries 7.",war-tgl,test,war,tgl,alpaca
Pakadto Kita Ha Tacloban.,Papunta Tayo Sa Tacloban.,,test,war,tgl,conversational
"kon natapos na nira an ira igintoka nga papel, kasagaran nga pipira ka semana an ira kinabuhi.","kapag natapos na ang mga ito ay ang mga papel na naka-install, kadalasan ay ilang linggo ang kanilang buhay.",war-tgl,test,war,tgl,alpaca
Pirit niya nga gin-aayad an guba nga radyo basi mayda hira mapamatian nga musika,Pilit niyang inaayos ang sirang radyo upang mayroon silang mapakinggang musika,,test,war,tgl,conversational
ipahayag an duha nga bentaha ngan duha nga disbentaha han pamalit ha internet .,ipaliwanag ang dalawang pakinabang at dalawang disadvantages ng pagbili sa internet .,war-tgl,test,war,tgl,alpaca
"Ini nga pagbag-o han panhunahuna nakabulig ha akon nga karawaton an diri hinbabaroan, tungod kay nakita ko ito sugad nga higayon ha pagtubo ngan paghibaro.","Ang pagbabago sa pag-iisip ay nakatulong sa akin na tanggapin ang di-alam, dahil nakikita ko ito bilang isang pagkakataon para sa paglago at kaalaman.",war-tgl,test,war,tgl,alpaca
Tagpira An Plete Pakadto Ha Plasa Kon Masakay Ako Hin Traysikel Dinhi?,Magkano Ang Pamasahe Papunta Sa Plasa Kung Sasakay Ako Ng Traysikel Dito?,,test,war,tgl,conversational
Ayaw dida,Huwag diyan,,test,war,tgl,conversational
"Adi hin yano nga Python nga iskrip nga mag-iimprinta han mensahe nga ""Kumusta Kalibutan"" hin 10 ka beses:

tuyo
para ha akon ha sakop (10):
    imprinta (""Kumusta nga Kalibutan"")
""","Ang mga taga-Python ay hindi lamang isang script ng Python na maaaring mag-i-print ng mensahe na ""Kumusta Kalibutan"" ng 10 beses: tuyo para ha akon ha sakop (10): imprinta (""Kumusta nga Kalibutan"") """,war-tgl,test,war,tgl,alpaca
ginhangyo niya ako nga pabilinon nga sekreto an amon gin-istoryahan kay bangin may masina.,hiniling niya sa akin na panatilihing lihim ang aming pinag-usapan dahil baka may magalit.,war-tgl,test,war,tgl,alpaca
"Ano an nalupad nga harangdon sugad hin regal,","Ano an an naglupad na harangdon tulad ng isang regal,",war-tgl,test,war,tgl,alpaca
Diri nagin masayon an amon byahe kay damo an mga lubak ngan sira nga karsada ha probinsya.,Hindi naging madali ang aming biyahe dahil marami ang mga lubak at sirang kalsada sa probinsya.,war-tgl,test,war,tgl,alpaca
Handurawa nga may lalaki nga nagdadalagan ha parke ngan tigda hiya nga natumba.,Nagdasal siya na ang lalaki ay tumatakbo sa parke at biglang bumagsak.,war-tgl,test,war,tgl,alpaca
Paggawas han katapusan nga digital nga gamot.,Paglabas ng mga huling digital na gamot.,war-tgl,test,war,tgl,alpaca
"An pundasyon, an kinabuhi han direkta ha pag-imprinta hin bado, ini nga bahin han proseso mahimo makahimo o makabungkag han imo bug-os nga pag-imprinta.","Ang pundasyon, isang buhay na direktang naka-print na hindi pa, ay bahagi ng proseso na maaaring makagawa o maka-install ng iyong bug-os ng pag-print.",war-tgl,test,war,tgl,alpaca
"Malipay ha imo pitaka, marasa, ngan masustansya nga Sinugba nga Utanon ngan Patatas nga Bake!","Malipay sa iyo mga pitaka, mga matris, at mga sustansya ng Sinugba sa Utanon at Patatas sa Bake!",war-tgl,test,war,tgl,alpaca
Pagporma hin bola-bola o cookies pinaagi hin pag-scoop han ginhalo ngan pagporma hin bola.,Pagporma ng bola o cookies sa pamamagitan ng pag-scoop ng ginalo at pagporma ng bola.,war-tgl,test,war,tgl,alpaca
gintutdoan ako han akon lola kon paunan-o mag-ayo han guba nga bado gamit an dagom ngan hilo ha kahon,tinuruan ako ng aking lola kung paano mag-ayos ng sirang damit gamit ang karayom at sinulid sa kahon,,test,war,tgl,conversational
Mahusay an pagsurat ngan an mga karakter diri mahingangalimtan,Ang mahusay na pagsulat at mga karakter ay hindi kailanman malilimutan,war-tgl,test,war,tgl,alpaca
Iginbabawal an pagparada hin mga sarakyan dinhi nga karsada labi na kon oras han grabe nga trapiko.,Ipinagbabawal ang pagpaparada ng mga sasakyan sa kalsadang ito lalo na kapag oras ng matinding trapiko.,war-tgl,test,war,tgl,alpaca
Regular nga repasuha an imo estratehiya ha pagpresyo basi masiguro nga nasunod ito ha mga uso ha merkado ngan ha ginlalaoman han mga kustomer,Regular na suriin ang iyong marketing strategy upang matiyak na sumusunod ito sa mga uso sa merkado at mga inaasahan ng mga customer,war-tgl,test,war,tgl,alpaca
"Waray Sapayan, Malipayon Ako Nga Nakabulig Ha Iyo Pamilya.","Walang Anuman Po, Masaya Akong Makatulong Sa Inyong Pamilya.",,test,war,tgl,conversational
An gugma baga hin rosas,Ang pag-ibig ay parang mga rosas,war-tgl,test,war,tgl,alpaca
Magsuhestyon hin paagi basi magin mas epektibo ini nga lugar han pagtrabaho.,Ang mga suhestyon ay isang paraan upang maging mas epektibo sa lugar ng trabaho.,war-tgl,test,war,tgl,alpaca
Diri ko mapugngan ngumisi samtang ginbabasa ko an surat nga imo iginhatag ha akon kanina.,Hindi ko mapigilang ngumiti habang binabasa ko ang liham na ibinigay mo sa akin kanina.,,test,war,tgl,conversational
An pag-asido han kadagatan usa nga dako nga isyu ha kalibungan nga resulta han pagtikadamo han carbon dioxide ha atmospera.,Ang acidity ng mga karagatan ay isa sa mga pangunahing isyu sa kapaligiran na nagreresulta sa pag-iilagay ng carbon dioxide sa atmospera.,war-tgl,test,war,tgl,alpaca
"Ha luyo nga bahin, an Australia usa nga demokrasya parlamentaryo nga mayda konstitusyonal nga monarkiya.","Sa kabilang banda, ang Australia ay isang parliamentary demokrasya na may konstitusyonal na monarkiya.",war-tgl,test,war,tgl,alpaca
"Crash Course: Ini nga site may-ada libre nga edukasyonal nga mga video ha iba-iba nga topiko, upod na an kasaysayan, syensya, literatura, ngan ekonomiya.","Crash Course: Ang site na ito ay may libreng mga video ng edukasyon sa iba't ibang mga paksa, kabilang ang kasaysayan, agham, literatura, at ekonomiya.",war-tgl,test,war,tgl,alpaca
B. Pagsaysay han pagtubo han teknolohiya han awtomatika ha balay,B. Pagsaysay ng pag-unlad ng teknolohiya ng home automation,war-tgl,test,war,tgl,alpaca
Makuri mamiling hin masasakyan kon inuuran hin makusog pareho yana.,Mahirap maghanap ng masasakyan kung umuulan nang malakas tulad ngayon.,,test,war,tgl,conversational
"eskema han lamesa:

mga libro (id, titulo, tagsulat, genre, presyo)","eskema han lamesa: mga libro (id, titulo, tagsulat, genre, presyo)",war-tgl,test,war,tgl,alpaca
Malipay ha iyo hinimo nga keyk!,Malipay ha at hinimo nga ng keyk!,war-tgl,test,war,tgl,alpaca
Paghimo hin makatadunganon nga dayalogo ha butnga han duha nga tawo para han iginhatag nga topiko.,Ang pagbibigay ng mga paksa ay hindi makatuwiran para sa isang pag-uusap sa pagitan ng dalawang tao.,war-tgl,test,war,tgl,alpaca
Paghatag hin duha nga ehemplo hin iba-iba nga kolor han asul.,Bigyan ng dalawang halimbawa ng iba't ibang kulay ng asul.,war-tgl,test,war,tgl,alpaca
Nalipay An Mga Bata Han Makit-An Nira An Bag-O Nga Mga Mulayan Nga Iginhatag Han Ira Lolo.,Natuwa Ang Mga Bata Nang Makita Nila Ang Mga Bagong Laruan Na Ibinigay Ng Kanilang Lolo.,,test,war,tgl,conversational
"mahimo ini magresulta hin kawad-i hin oras ha klase, paglangan, ngan kapakyasan para ha mga estudyante ngan magturutdo.","ito ay maaaring magresulta sa pagkawala ng oras sa klase, pag-aalis, at pag-aalis para sa mga mag-aaral at guro.",war-tgl,test,war,tgl,alpaca
Nagpakita ka hin hul-os nga pag-intindi han topiko ngan epektibo nga iginpaabot an imo mga ideya ngadto han mga mamarati.,Magpakita ng isang mahusay na pag-unawa sa paksa at epektibong maipahayag ang iyong mga ideya sa mga mamarati.,war-tgl,test,war,tgl,alpaca
Tagna kon ano an mahitatabo ha merkado han stock buwas.,Ang tagna ay hindi isang mahitatabo sa stock market sa buwas.,war-tgl,test,war,tgl,alpaca
Robot 2: Waray ako makauyon hin dugang pa.,Robot 2: Walang masusumpungan.,war-tgl,test,war,tgl,alpaca
Maupay an baho han bukad.,Maupay an baho han bukad.,war-tgl,test,war,tgl,alpaca
Waray hiya kalimot ha paghatag hin regalo ha iya asawa durante han ira anibersaryo bisan kon busy hiya,Hindi siya nakalimot sa pagbibigay ng regalo sa kanyang asawa tuwing anibersaryo nila kahit na abala siya,,test,war,tgl,conversational
susihon an mga bintana kun mayda mga nawara nga mga lugar o mga guhit .,susihin ang mga bintana at ang mga may-ari ng mga lugar o mga lugar na may mga kuwarto.,war-tgl,test,war,tgl,alpaca
"Sugad nga kabulig han AI, pirme ako nagpapakita hin inisyatibo pinaagi han pag-antisipar han mga panginahanglan han mga nagamit ngan paghatag hin mapulsanon nga impormasyon ngan suhestyon.","Bilang isang katulong ng AI, lagi kong ipinapakita ang pagsusumikap sa pamamagitan ng pag-una-una sa mga pangangailangan ng mga gumagamit at sa pamamagitan ng pagbibigay ng mga impormasyong may-katuturang impormasyon at mga mungkahi.",war-tgl,test,war,tgl,alpaca
ano an balita didto ha iyo probinsya hini nga mga nakalabay nga adlaw,ano ang balita roon sa inyong probinsya nitong mga nakaraang araw,,test,war,tgl,conversational
"Pwede ka ba magsumat hin dugang pa mahitungod han imo pinakabag-o nga libro, ngan han mga tema ngan mga topiko nga imo gin-uusisa ha sakob hini?","Maaari mo bang sabihin ang higit pa tungkol sa iyong pinakabagong aklat, at kung ano ang mga tema at mga paksa na iyong ginagamit sa pag-aaral nito?",war-tgl,test,war,tgl,alpaca
"na-stranded hira ha bulan, limitado an ira mga panag-iya ngan waray paagi ha pagtawag hin bulig.","sila ay naka-stranded sa buwan, limitado ang kanilang mga ari-arian at walang paraan upang tumawag sa mga mag-asawa.",war-tgl,test,war,tgl,alpaca
